,question,business,answer,similarity,execution_time_in_sec
4062,What time does dinner start?,Bacchanal Buffet,the time waiting in line,0.4668642282485962,0.5073354244232178
4063,What time does dinner start?,Bacchanal Buffet,vegas,0.39353281259536743,0.5073354244232178
4064,What time does dinner start?,Bacchanal Buffet,Thursday night,0.3274494409561157,0.5073354244232178
4065,What time does dinner start?,Bacchanal Buffet,3pm,0.2953251898288727,0.5073354244232178
4066,What time does dinner start?,Bacchanal Buffet,@ 3 & is $34.99,,0.5073354244232178
4067,What time does the pool close on weekdays?,The LINQ Hotel & Casino,$8/day,0.41584235429763794,0.5020761489868164
4068,What time does the pool close on weekdays?,The LINQ Hotel & Casino,10th floor,0.30847808718681335,0.5020761489868164
4069,What time does the pool close on weekdays?,The LINQ Hotel & Casino,ALL THE TIME,0.11083939671516418,0.5020761489868164
4070,What time does the pool close on weekdays?,The LINQ Hotel & Casino,The LINQ,,0.5020761489868164
4071,What time does the pool close on weekdays?,The LINQ Hotel & Casino,Under 21,,0.5020761489868164
4072,What time fremont experience close?,Fremont Street Experience,nighttime,0.14353568851947784,1.0787720680236816
4073,What time fremont experience close?,Fremont Street Experience,Fun,0.1278255581855774,1.0787720680236816
4074,What time fremont experience close?,Fremont Street Experience,.,,1.0787720680236816
4075,What time fremont experience close?,Fremont Street Experience,!,,1.0787720680236816
4076,What time fremont experience close?,Fremont Street Experience,WoooooooHooooooo,,1.0787720680236816
4077,What time is brunch in fridays?,HEXX kitchen + bar,Jessica was an amazing server.  Enjoyed our dinner and cocktails!,0.5043871402740479,0.2584657669067383
4078,What time is brunch in fridays?,HEXX kitchen + bar,Great brunch with decent pricing for the strip. Service is on point,0.4601227939128876,0.2584657669067383
4079,What time is brunch in fridays?,HEXX kitchen + bar,Birthday,0.30845996737480164,0.2584657669067383
4080,What time is brunch in fridays?,HEXX kitchen + bar,Vegas,0.21539954841136932,0.2584657669067383
4081,What time is brunch in fridays?,HEXX kitchen + bar,c,,0.2584657669067383
4082,What time is brunch served?,Mon Ami Gabi,Great brunch,0.6436126232147217,0.34195828437805176
4083,What time is brunch served?,Mon Ami Gabi,dinner,0.6344379186630249,0.34195828437805176
4084,What time is brunch served?,Mon Ami Gabi,Brunch the way Brunch,0.6169816255569458,0.34195828437805176
4085,What time is brunch served?,Mon Ami Gabi,The steak sandwich at lunch time,0.6072253584861755,0.34195828437805176
4086,What time is brunch served?,Mon Ami Gabi,lunch,0.5544685125350952,0.34195828437805176
4087,What time is happy hour and what is happy hour special?,Gaucho Parrilla Argentina,"Amazing service, incredible good, delectable atmosphere.  Must go once a week",0.5327762961387634,0.2838101387023926
4088,What time is happy hour and what is happy hour special?,Gaucho Parrilla Argentina,wait,0.39096060395240784,0.2838101387023926
4089,What time is happy hour and what is happy hour special?,Gaucho Parrilla Argentina,Amazing food and super friendly staff,0.37933117151260376,0.2838101387023926
4090,What time is happy hour and what is happy hour special?,Gaucho Parrilla Argentina,Excellent service and good food,0.366957426071167,0.2838101387023926
4091,What time is happy hour and what is happy hour special?,Gaucho Parrilla Argentina,yelp,,0.2838101387023926
4092,What time is happy hour on a Saturday?,HEXX kitchen + bar,A great time,0.6504997611045837,0.4135584831237793
4093,What time is happy hour on a Saturday?,HEXX kitchen + bar,20 min,0.22644563019275665,0.4135584831237793
4094,What time is happy hour on a Saturday?,HEXX kitchen + bar,Great,0.09976435452699661,0.4135584831237793
4095,What time is happy hour on a Saturday?,HEXX kitchen + bar,2-6,,0.4135584831237793
4096,What time is happy hour on a Saturday?,HEXX kitchen + bar,2-6pm,,0.4135584831237793
4097,What time is happy hour?,Julian Serrano Tapas,A restaurant week first,0.4420014023780823,0.6664547920227051
4098,What time is happy hour?,Julian Serrano Tapas,No,,0.6664547920227051
4099,What time is happy hour?,Julian Serrano Tapas,4:00-5:30,,0.6664547920227051
4100,What time is happy hour?,Julian Serrano Tapas,$5,,0.6664547920227051
4101,What time is happy hour?,Julian Serrano Tapas,Paella,,0.6664547920227051
4102,What time is happy hour?,Le Thai,3! Best time,0.4357149302959442,0.4674670696258545
4103,What time is happy hour?,Le Thai,Make a reservation ahead of time,0.37832072377204895,0.4674670696258545
4104,What time is happy hour?,Le Thai,3pm - 6pm,0.3327246904373169,0.4674670696258545
4105,What time is happy hour?,Le Thai,3-6 Mon-Fri,,0.4674670696258545
4106,What time is happy hour?,Le Thai,too!,,0.4674670696258545
4107,What time is last seating on weekends? When does the food actualy get take away?,Studio B Buffet,I haven't even had the food yet and already my experience is not a good one,0.5796398520469666,0.6114835739135742
4108,What time is last seating on weekends? When does the food actualy get take away?,Studio B Buffet,wait time,0.5542124509811401,0.6114835739135742
4109,What time is last seating on weekends? When does the food actualy get take away?,Studio B Buffet,window seating,0.533959150314331,0.6114835739135742
4110,What time is last seating on weekends? When does the food actualy get take away?,Studio B Buffet,230pm Waiting 21 minutes,0.31037023663520813,0.6114835739135742
4111,What time is last seating on weekends? When does the food actualy get take away?,Studio B Buffet,$34,,0.6114835739135742
4112,What were you all eating under there?,Four Peaks Brewing,Try the jalape̱o dressing,0.3972279131412506,0.5864133834838867
4113,What were you all eating under there?,Four Peaks Brewing,Drink the beer,0.257536917924881,0.5864133834838867
4114,What were you all eating under there?,Four Peaks Brewing,Great place,0.11742667853832245,0.5864133834838867
4115,What were you all eating under there?,Four Peaks Brewing,What,,0.5864133834838867
4116,What were you all eating under there?,Four Peaks Brewing,What,,0.5864133834838867
4117,What would the wait for a party of 2 look like on a weekend during peak hours?,Bacchanal Buffet,dinner,0.26633960008621216,0.454484224319458
4118,What would the wait for a party of 2 look like on a weekend during peak hours?,Bacchanal Buffet,dinner,0.26633960008621216,0.454484224319458
4119,What would the wait for a party of 2 look like on a weekend during peak hours?,Bacchanal Buffet,Ridiculous,0.12400215119123459,0.454484224319458
4120,What would the wait for a party of 2 look like on a weekend during peak hours?,Bacchanal Buffet,Food,0.08736955374479294,0.454484224319458
4121,What would the wait for a party of 2 look like on a weekend during peak hours?,Bacchanal Buffet,card holder,0.08246997743844986,0.454484224319458
4122,What's a price? Is it a way to get discount?,Bacchanal Buffet,$51.99 without. Seems like a lesser discount compared to the other buffets. Price on 11/23/2012,0.6150434613227844,0.8330721855163574
4123,What's a price? Is it a way to get discount?,Bacchanal Buffet,You can buy your way to the front of the line,0.6039004921913147,0.8330721855163574
4124,What's a price? Is it a way to get discount?,Bacchanal Buffet,gold level,0.2505606710910797,0.8330721855163574
4125,What's a price? Is it a way to get discount?,Bacchanal Buffet,not that great,0.19112183153629303,0.8330721855163574
4126,What's a price? Is it a way to get discount?,Bacchanal Buffet,$26.99,,0.8330721855163574
4127,What's on the menu for lunch seafood buffet?,Studio B Buffet,the dessert,0.6146600246429443,0.33356642723083496
4128,What's on the menu for lunch seafood buffet?,Studio B Buffet,Yummy,0.4859689176082611,0.33356642723083496
4129,What's on the menu for lunch seafood buffet?,Studio B Buffet,Further right of the Asian foods,0.3883310556411743,0.33356642723083496
4130,What's on the menu for lunch seafood buffet?,Studio B Buffet,real high end,0.06601021438837051,0.33356642723083496
4131,What's on the menu for lunch seafood buffet?,Studio B Buffet,$10.99,,0.33356642723083496
4132,"What's on the new ""breakfast fare""menu?",Bacchanal Buffet,Go at 2:45 and pay $26.99 for lunch but get all the dinner food,0.5772528648376465,0.611433744430542
4133,"What's on the new ""breakfast fare""menu?",Bacchanal Buffet,Come for breakfast right before lunchtime,0.5327404141426086,0.611433744430542
4134,"What's on the new ""breakfast fare""menu?",Bacchanal Buffet,lunch price,0.506812334060669,0.611433744430542
4135,"What's on the new ""breakfast fare""menu?",Bacchanal Buffet,Best,0.11390796303749084,0.611433744430542
4136,"What's on the new ""breakfast fare""menu?",Bacchanal Buffet,vegas,0.04046890139579773,0.611433744430542
4137,What's the Email address of this restaurant?,Gaucho Parrilla Argentina,my favorite restaurant in Pittsburgh.,0.33172351121902466,0.30600690841674805
4138,What's the Email address of this restaurant?,Gaucho Parrilla Argentina,Excellent food and service. They really need a bigger restaurant,0.3151687681674957,0.30600690841674805
4139,What's the Email address of this restaurant?,Gaucho Parrilla Argentina,"Simply the Best ! What great meal , fun atmosphere",0.2508881688117981,0.30600690841674805
4140,What's the Email address of this restaurant?,Gaucho Parrilla Argentina,Get the steak sandwich bc,0.22070634365081787,0.30600690841674805
4141,What's the Email address of this restaurant?,Gaucho Parrilla Argentina,reservations,0.20070698857307434,0.30600690841674805
4142,What's the anticipated line/availability at about 1:30 on a Friday?,Little Miss BBQ,line - On a Tuesday,0.5530495047569275,2.0757360458374023
4143,What's the anticipated line/availability at about 1:30 on a Friday?,Little Miss BBQ,The BBQ is ridiculously amazing.get there early as they run out by early afternoon,0.403643399477005,2.0757360458374023
4144,What's the anticipated line/availability at about 1:30 on a Friday?,Little Miss BBQ,Pastrami day,0.3354101777076721,2.0757360458374023
4145,What's the anticipated line/availability at about 1:30 on a Friday?,Little Miss BBQ,early,0.32899218797683716,2.0757360458374023
4146,What's the anticipated line/availability at about 1:30 on a Friday?,Little Miss BBQ,beef rib,0.08010432869195938,2.0757360458374023
4147,What's the best time to make a reservation for restaurant?,Eiffel Tower,dinner,0.3581242561340332,0.261887788772583
4148,What's the best time to make a reservation for restaurant?,Eiffel Tower,delicious dessert,0.32375770807266235,0.261887788772583
4149,What's the best time to make a reservation for restaurant?,Eiffel Tower,champagne :),0.1537684053182602,0.261887788772583
4150,What's the best time to make a reservation for restaurant?,Eiffel Tower,Gonna,0.10784894227981567,0.261887788772583
4151,What's the best time to make a reservation for restaurant?,Eiffel Tower,!,,0.261887788772583
4152,"What's the camera situation?  Can I bring good camera so long as I don't use flash? Can I bring a camera with interchangeable lens (not that i'd be changing lenses during show, just sometimes thats defined as 'professional' even tho I am amateur)",Absinthe,No flash photos,0.5972854495048523,0.6214253902435303
4153,"What's the camera situation?  Can I bring good camera so long as I don't use flash? Can I bring a camera with interchangeable lens (not that i'd be changing lenses during show, just sometimes thats defined as 'professional' even tho I am amateur)",Absinthe,"If you can leave your 'PC' hat at home, then this show is a must see!! Bravo to the entire cast & crew",0.4051933288574219,0.6214253902435303
4154,"What's the camera situation?  Can I bring good camera so long as I don't use flash? Can I bring a camera with interchangeable lens (not that i'd be changing lenses during show, just sometimes thats defined as 'professional' even tho I am amateur)",Absinthe,it's a little raunchy! Be sure you're with a crowd that can handle it,0.3719159662723541,0.6214253902435303
