,question,business,answer,similarity,execution_time_in_sec,human_rating
3660,We are staying at the Mgm grand Signature and it shows coffee makers. Can anyone advise if it is like at home 8-10 cups or is it a single cup maker?,The Signature at MGM Grand,"if you do not want to cook you can order room service or a short walk down the escalator ramp you can go directly to the Mgm and eat at one of the many restaurants at that location, signature has a starbucks onsite",0.874401841883374,2.7902235984802206,
3661,We are staying at the Mgm grand Signature and it shows coffee makers. Can anyone advise if it is like at home 8-10 cups or is it a single cup maker?,The Signature at MGM Grand,I hate smoke for the most part,0.857863925859077,2.7902235984802206,
3662,We are staying at the Mgm grand Signature and it shows coffee makers. Can anyone advise if it is like at home 8-10 cups or is it a single cup maker?,The Signature at MGM Grand,It's nice that The Signature has it's own pool for each tower,0.854904884359598,2.7902235984802206,
3663,We are staying at the Mgm grand Signature and it shows coffee makers. Can anyone advise if it is like at home 8-10 cups or is it a single cup maker?,The Signature at MGM Grand,by car,0.854450894140018,2.7902235984802206,
3664,We are staying at the Mgm grand Signature and it shows coffee makers. Can anyone advise if it is like at home 8-10 cups or is it a single cup maker?,The Signature at MGM Grand,Helpful,0.852511921569722,2.7902235984802206,
3665,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?,Bacchanal Buffet,"The line is long, they didn't let us get In line",0.8537538752464621,5.0146369934082005,
3666,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?,Bacchanal Buffet,We were here with a party of 8 and wanted to put together 2 tables,0.8507064952206759,5.0146369934082005,
3667,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?,Bacchanal Buffet,by pass the line to get in,0.848582024057517,5.0146369934082005,
3668,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?,Bacchanal Buffet,You should see the line when we are done with our lunch,0.84837105834985,5.0146369934082005,
3669,We have a party of 11.  One is a Diamond member.  Can we all go through the Diamond Express line as long as that member is with us and we are all seated together?,Bacchanal Buffet,with a diamond on it - looks important,0.847702852403302,5.0146369934082005,
3670,We have rented a cabana at the adult pool at Mgm. Has anyone had an experience with the cabana at adult pool?,MGM Grand Hotel,Speaking of the pool,0.781347699240435,3.40723633766174,
3671,We have rented a cabana at the adult pool at Mgm. Has anyone had an experience with the cabana at adult pool?,MGM Grand Hotel,it had actual walls and misters at the entrances,0.7667604153830141,3.40723633766174,
3672,We have rented a cabana at the adult pool at Mgm. Has anyone had an experience with the cabana at adult pool?,MGM Grand Hotel,I have stayed at the MGM every time I have ever visited Vegas whether it be for an event or just to celebrate or have fun with a significant other or with groups of friends,0.7664729677554522,3.40723633766174,
3673,We have rented a cabana at the adult pool at Mgm. Has anyone had an experience with the cabana at adult pool?,MGM Grand Hotel,We rented a cabana on the pool,0.7642721938445629,3.40723633766174,
3674,We have rented a cabana at the adult pool at Mgm. Has anyone had an experience with the cabana at adult pool?,MGM Grand Hotel,"if you want a smaller, quieter, adult only experience",0.762649707597505,3.40723633766174,
3675,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?",Bacchanal Buffet,into their sign up system earlier,0.8814697300854839,5.00861883163452,
3676,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?",Bacchanal Buffet,We came for Christmas eve dinner,0.8795550800598921,5.00861883163452,
3677,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?",Bacchanal Buffet,finally gorging on everything I could get my hands on,0.870948428669662,5.00861883163452,
3678,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?",Bacchanal Buffet,a plateful of snowcrab legs,0.8646490656349921,5.00861883163452,
3679,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?",Bacchanal Buffet,"Absolutely ridiculous, I understand that Christmas eve is busy and you may not have table available or need us to wait 3 hours to come back with a ticket",0.8618813460530921,5.00861883163452,
3680,We plan to come here for Sat. dinner. What is the usually wait time?,Studio B Buffet,So go here for the regular dinner when it's not 49.99.,0.8756188815709759,2.13036632537842,
3681,We plan to come here for Sat. dinner. What is the usually wait time?,Studio B Buffet,The weekday lunch is a great time to go ($15),0.8589273361999279,2.13036632537842,
3682,We plan to come here for Sat. dinner. What is the usually wait time?,Studio B Buffet,We love it here and will always come back for the buffet,0.8541032982084159,2.13036632537842,
3683,We plan to come here for Sat. dinner. What is the usually wait time?,Studio B Buffet,without having to pay extra,0.8507686229878131,2.13036632537842,
3684,We plan to come here for Sat. dinner. What is the usually wait time?,Studio B Buffet,I usually come here every month,0.8485953790662909,2.13036632537842,
3685,We want to buy 8 tickets for today what can we do?,Cirque du Soleil - O,"if you have ""will call tickets"" they can resell your tickets if you don't claim them and ""can do so 4 hours in advance",0.9059110443244168,1.70894765853882,
3686,We want to buy 8 tickets for today what can we do?,Cirque du Soleil - O,you buy your tickets in advance,0.881025030671891,1.70894765853882,
3687,We want to buy 8 tickets for today what can we do?,Cirque du Soleil - O,n't a show where you can just decide to buy tickets to the night of,0.880685338047674,1.70894765853882,
3688,We want to buy 8 tickets for today what can we do?,Cirque du Soleil - O,Yes the tickets are expensive,0.8712832188375992,1.70894765853882,
3689,We want to buy 8 tickets for today what can we do?,Cirque du Soleil - O,go ahead and try to book the tickets in advance to get the best seats possible.,0.86993227644583,1.70894765853882,
3690,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?",Westgate Las Vegas Resort & Casino,bring your own lifeguard,0.888199944363965,1.95908331871033,
3691,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?",Westgate Las Vegas Resort & Casino,crowded between 5 and 6,0.887476618133049,1.95908331871033,
3692,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?",Westgate Las Vegas Resort & Casino,unfriendly and robotic at check in,0.867455312466287,1.95908331871033,
3693,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?",Westgate Las Vegas Resort & Casino,The pool might as well been a kiddy pool,0.8665808529005601,1.95908331871033,
3694,"We were sitting by the pool and the life guard starts yelling pool closes at 5. We all had to leave the pool area, it is gorgeous and still 76*. Could you please tell me, why your pool closes at 5pm?",Westgate Las Vegas Resort & Casino,parking way more convenient not so far to walk...we were actually parking in the main self park parking lot and you pretty much had to walk in a V shape and you need to pass at least 2 tables of solicitors,0.8617366292354921,1.95908331871033,
3695,We're getting the brunch groupon for the weekend and it says to use before 10am. It comes with VIP passes. How are the lines Saturday morning? Can we show up around 9:45am and still make it in?,Bacchanal Buffet,it shouldn't be too crowded and we'll beat the dinner rush,0.901933654162217,6.46740984916687,3.0
3696,We're getting the brunch groupon for the weekend and it says to use before 10am. It comes with VIP passes. How are the lines Saturday morning? Can we show up around 9:45am and still make it in?,Bacchanal Buffet,"you aren't good enough for this place"" attitude from an old white lady working the line",0.8990142125575841,6.46740984916687,2.0
3697,We're getting the brunch groupon for the weekend and it says to use before 10am. It comes with VIP passes. How are the lines Saturday morning? Can we show up around 9:45am and still make it in?,Bacchanal Buffet,lines for inside are very long too,0.8988378416467379,6.46740984916687,4.0
3698,We're getting the brunch groupon for the weekend and it says to use before 10am. It comes with VIP passes. How are the lines Saturday morning? Can we show up around 9:45am and still make it in?,Bacchanal Buffet,"The groupon for weekend brunch said to get there before 10am, there is a 5 min grace period",0.8969967066778709,6.46740984916687,4.0
