answer,business_name,helpful,question
I make my reservations with them on line using open table months in advance.,Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"Open Table is a great app, but LETTUCE EATS is also an awesome app to make reservations and it actually gets perks for you.  We will be there during the same time you are in Vegas!  Maybe we'll bump into each other.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"I always use Open Table and you can do that weeks in advance. If you really want to call, you could also do that now.",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
"Hi Aaron, 
Thank you for reaching out. To make a reservation, please call the restaurant at 702-944-4224 or click on the attached link to reserve online. http://www.monamigabi.com/las-vegas/reserve/",Mon Ami Gabi,1,"When is the best time to call for a reservation for a party of 5/6 during the dates of June 2-5, 2019?"
No you Can bring entire family ...,El Dorado Cantina - Las Vegas Strip,2,Is it 21 and over?
We are a family-friendly restaurant.,El Dorado Cantina - Las Vegas Strip,2,Is it 21 and over?
"No it is not, except at bar seating area.",El Dorado Cantina - Las Vegas Strip,1,Is it 21 and over?
No. It is a family Restaraunt.,El Dorado Cantina - Las Vegas Strip,1,Is it 21 and over?
You will need to contact the property for the answer to this question :) https://www.mgmgrand.com/en/contact-us.html,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
Yes,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
"All hotels on the strip in Vegas had resort fee, MGM is about $36 per day.",MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
Yes.,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
the pool is free but gym room is include in tax room,MGM Grand Hotel,0,Does the resort fee cover gym and pool access?
"LAVO Party Brunch runs from the beginning of October to the end of March every Saturday from 1-6pm. 

We do have TAO Beach and Marquee Dayclub open daily. Let me know if you would like to join us at one of our day venues and I would be happy to assist you. 

Jason",LAVO Italian Restaurant & Lounge,0,Does LAVO have a party vibe brunch on the weekends?
Yes there are or in my experience they will even do special requests if you let them know ahead of time.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
There are plenty of non-alcoholic desert options. Their specialty is soufflé which is made with out alcohol and they have a wide variety of flavors. Their Banana Elysee (not a soufflé) is my personal favorite and non-alcoholic as well.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
We shared the apple strudel that was non-alcoholic and there are other choices as well. We also had just sparkling water with our meal.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
Yes there are.,Eiffel Tower,1,Are there any non-alcoholic dessert options? or is there an option to have the desserts on the menu made without alcohol?
Google it...seriously?? It's in Pittsburgh Pennsylvania.,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
Info@eatgaucho.com,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
info@eatgaucho.com,Gaucho Parrilla Argentina,0,What's the Email address of this restaurant?
"If you are getting an appetizer and dinner for two, I would say around $80. That would include at least 1 wine/cocktail",Wolfgang Puck Bar & Grill,3,How much is an average price for 2 for dinner?
"125-175
We had the wings for apps and two entrees no alcohol total was 125 not including tip",Wolfgang Puck Bar & Grill,3,How much is an average price for 2 for dinner?
"If you want it comfortable and relaxed, plan $100 and don't stress.  It is a great experience.",Wolfgang Puck Bar & Grill,1,How much is an average price for 2 for dinner?
If you have to ask you can't afford it 🤣!!! honestly it's waaaay over priced!!! We had 2 cocktails and appetizers (8 tiny wings) and it was 60$,Wolfgang Puck Bar & Grill,0,How much is an average price for 2 for dinner?
"100 dollars for 2 entrees, an appetizer, and one drink per person after tax and tip",Wolfgang Puck Bar & Grill,0,How much is an average price for 2 for dinner?
"Hello Brandon,

I am terribly sorry that you came all the way to find that we are closed. I know it doesn't help you now but each year we take 4th of July week off and give everyone a vacation. I completely messed up and forgot to put the vacation time on Yelp and you are the first one to mention it. We did have it on our Instagram, Facebook and website and spaced Yelp. 

Thank you and I am sorry,

Scott Holmes",Little Miss BBQ,5,How come you guys didn't post you were closed until July 9th? We made the drive 45 minutes just to see you closed
"Hi Jim - no you don't need to print the ticket out. 
I just showed them the attached pdf files on the email confirmation. This was for Las Vegas location tho', I can't speak for any other location.",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"My work had bought me tickets and I never needed any print outs. I was emailed the tickets and used my phone to enter.

This was for the Las Vegas location.",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"It never hurts to print them just in case, however what Feny and Ralph replied is true.  If you have an electronic copy with a bar code (something they can scan) to enter, you should be okay.   As a last resort, you can always go to the box office, show them your confirmation number, etc and they can print tickets for you there.   I would arrive a minimum of 20 mins before the show, especially if you want a cocktail.  Lines for cocktails just before show-time are pretty long.   Enjoy O!",Cirque du Soleil - O,1,I bought several tickets and received them through email. Do I need to get them printed out?
"You can use your phone, they will just zoom in on it!",Cirque du Soleil - O,0,I bought several tickets and received them through email. Do I need to get them printed out?
They may have brunch on the weekends.,Bacchanal Buffet - Temporarily Closed,0,Are the dishes the same from 7a-10p weekdays and weekends?
Yes! 😊,Eiffel Tower,0,Is there gluten free options?
It's $2.00 for water,Eiffel Tower,0,Is there gluten free options?
Sure. Basically all of their entrees are roasted/grilled meat and veggies.,Eiffel Tower,0,Is there gluten free options?
"Hi Jay!
They serve the snow crab leg all day
For the oysters and stone crab are served it till 3pm (bummer) 
Bon appétit!
Annie",Bacchanal Buffet - Temporarily Closed,0,"We plan on joining you on Christmas Day.  My mother is looking forward the crab legs.  Will they be offered all day on Christmas?  If not, what time?"
"i think 2 hour suppose be the limit and if they change over when you are there in between lunch and dinner, you can have both....!",Bacchanal Buffet - Temporarily Closed,2,"If I went in for brunch at 2, and stayed until dinner time, are they going to make me pay for the dinner price?"
No. There is no specific seafood access like Carnival World Buffet. You pay one fee and you have access to all food items.  You can pay for add-ons like alcoholic drinks etc.,Bacchanal Buffet - Temporarily Closed,9,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
there are lobsters in the buffet?,Bacchanal Buffet - Temporarily Closed,4,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
No stamp,Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
"The place is too upscale to stamp you, besides, for what you pay, it is kind of implied that you get all the best....",Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
No. You can get whatever you want from the different sections.,Bacchanal Buffet - Temporarily Closed,2,Do they give you a hand stamp to access seafood for dinner only like carnival buffet?
Open 365 days,Gangnam Asian BBQ Dining,1,Will you be open Christmas night?
